,Bureau of Meteorology station number,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C),Date,Temperature Range
5511,9225,0,36.9,23.9,3/02/2008,13
5512,9225,0,36.1,22.1,4/02/2008,14
5513,9225,0,35.9,24.8,5/02/2008,11.1
5514,9225,0,35.2,23.9,6/02/2008,11.3
5515,9225,17.2,22.1,16.9,7/02/2008,5.2
5516,9225,30.4,30.3,16.8,8/02/2008,13.5
5517,9225,0,30,19.1,9/02/2008,10.9
5518,9225,0,35.3,20.7,10/02/2008,14.6
5519,9225,0,37.2,22.4,11/02/2008,14.8
5520,9225,0,36.8,20.5,12/02/2008,16.3
5521,9225,0,36.9,22.5,13/02/2008,14.4
5522,9225,0,30.5,24.9,14/02/2008,5.6
5523,9225,0,26.9,21.5,15/02/2008,5.4
5524,9225,0,27.6,18.2,16/02/2008,9.4
5525,9225,0,27.7,20.8,17/02/2008,6.9
5526,9225,0,25.8,16.1,18/02/2008,9.7
5527,9225,0,27.5,14.6,19/02/2008,12.9
5528,9225,0,26.1,14.7,20/02/2008,11.4
5529,9225,0,28.9,15.7,21/02/2008,13.2
5530,9225,0,27.6,14.3,22/02/2008,13.3
5531,9225,0,29.7,14.5,23/02/2008,15.2
5532,9225,0,33.1,16.5,24/02/2008,16.6
5533,9225,0,35.5,16.8,25/02/2008,18.7
5534,9225,0,37,17.2,26/02/2008,19.8
5535,9225,0,37.8,20.3,27/02/2008,17.5
5536,9225,0,41.5,20.9,28/02/2008,20.6
5537,9225,0,32.5,18,29/02/2008,14.5
5538,9225,0,29.3,21.7,1/03/2008,7.6
5539,9225,0,29.6,18.5,2/03/2008,11.1
5540,9225,0,32.5,18.8,3/03/2008,13.7
5541,9225,0,31.6,18.8,4/03/2008,12.8
5542,9225,0,32.7,17.8,5/03/2008,14.9
5543,9225,0,30.9,19.3,6/03/2008,11.6
5544,9225,1.6,26.4,21.7,7/03/2008,4.7
5545,9225,0.6,26.2,13.9,8/03/2008,12.3
5546,9225,0,28.3,16.1,9/03/2008,12.2
5547,9225,0,32.5,18,10/03/2008,14.5
5548,9225,0,35,19.6,11/03/2008,15.4
5549,9225,0,35.3,17.5,12/03/2008,17.8
5550,9225,0,24.6,20.5,13/03/2008,4.1
5551,9225,0,24.4,9.5,14/03/2008,14.9
5552,9225,0,25.5,12.2,15/03/2008,13.3
5553,9225,0,26.8,12.7,16/03/2008,14.1
5554,9225,0,28.6,13.7,17/03/2008,14.9
5555,9225,0,31.5,18.6,18/03/2008,12.9
5556,9225,0,32.5,17.8,19/03/2008,14.7
5557,9225,0,31.3,17.3,20/03/2008,14
5558,9225,0,33.3,17.6,21/03/2008,15.7
5559,9225,0,30.6,17.8,22/03/2008,12.8
5560,9225,0,26.1,16.9,23/03/2008,9.2
5561,9225,0,26.2,12.9,24/03/2008,13.3
5562,9225,0,27.6,14,25/03/2008,13.6
5563,9225,0,29.9,15.3,26/03/2008,14.6
5564,9225,0,32.5,17.6,27/03/2008,14.9
5565,9225,0,32.2,17.2,28/03/2008,15
5566,9225,0,29.9,15.9,29/03/2008,14
5567,9225,0,28.8,14.3,30/03/2008,14.5
5568,9225,12,18.4,13.3,31/03/2008,5.1
5569,9225,27.6,23.3,13.3,1/04/2008,10
5570,9225,0,22.5,12,2/04/2008,10.5
5571,9225,0,26.5,12.5,3/04/2008,14
5572,9225,0,29.9,13.4,4/04/2008,16.5
5573,9225,14.6,24.2,17.6,5/04/2008,6.6
5574,9225,58.6,25.9,18,6/04/2008,7.9
5575,9225,0,25.1,13.7,7/04/2008,11.4
5576,9225,6.2,25,18.5,8/04/2008,6.5
5577,9225,0,25.9,11.8,9/04/2008,14.1
5578,9225,0.8,22.8,14.7,10/04/2008,8.1
5579,9225,0,24.7,9,11/04/2008,15.7
5580,9225,0,28.2,8.3,12/04/2008,19.9
5581,9225,0,30.3,8.8,13/04/2008,21.5
5582,9225,0,33.1,10.9,14/04/2008,22.2
5583,9225,0,28.6,11,15/04/2008,17.6
5584,9225,0,28.3,14.5,16/04/2008,13.8
5585,9225,23.2,19.6,15.2,17/04/2008,4.4
5586,9225,6.2,22.4,13.6,18/04/2008,8.8
5587,9225,0.8,18.8,8.3,19/04/2008,10.5
5588,9225,0,19.8,7.6,20/04/2008,12.2
5589,9225,0,18.8,7,21/04/2008,11.8
5590,9225,1.4,22.7,10.4,22/04/2008,12.3
5591,9225,6,21.5,13.4,23/04/2008,8.1
5592,9225,0,22.5,9,24/04/2008,13.5
5593,9225,0,24.2,9,25/04/2008,15.2
5594,9225,0,22.4,13,26/04/2008,9.4
5595,9225,0,22.1,14.5,27/04/2008,7.6
5596,9225,0.6,24.3,14.9,28/04/2008,9.4
5597,9225,6.4,21.8,13.4,29/04/2008,8.4
5598,9225,1.2,21.2,16.3,30/04/2008,4.9
5599,9225,0,21.9,6.9,1/05/2008,15
5600,9225,0,24.3,5.7,2/05/2008,18.6
5601,9225,0,23.3,8.4,3/05/2008,14.9
5602,9225,0,22.9,9.1,4/05/2008,13.8
5603,9225,0,22.7,7.2,5/05/2008,15.5
5604,9225,0,26.7,7.6,6/05/2008,19.1
5605,9225,0,25.3,12.3,7/05/2008,13
5606,9225,0,24.3,11.2,8/05/2008,13.1
5607,9225,0,27.7,12.7,9/05/2008,15
5608,9225,1.6,23.3,12.7,10/05/2008,10.6
5609,9225,8.8,22.8,13.6,11/05/2008,9.2
5610,9225,0.2,24.5,8.7,12/05/2008,15.8
5611,9225,4.4,20,14.5,13/05/2008,5.5
5612,9225,7.4,17.8,6.7,14/05/2008,11.1
5613,9225,0.6,20.4,11.3,15/05/2008,9.1
5614,9225,1.6,17.7,6.6,16/05/2008,11.1
5615,9225,0,20.2,5.2,17/05/2008,15
5616,9225,0,21.1,5.8,18/05/2008,15.3
5617,9225,0,22,6.4,19/05/2008,15.6
5618,9225,0,23.1,9,20/05/2008,14.1
5619,9225,0,23.8,6.6,21/05/2008,17.2
5620,9225,10.6,19.4,10.7,22/05/2008,8.7
5621,9225,5.4,20.2,13.5,23/05/2008,6.7
5622,9225,3,21.6,15.2,24/05/2008,6.4
5623,9225,6.8,21.9,15,25/05/2008,6.9
5624,9225,0.2,24.9,11.1,26/05/2008,13.8
5625,9225,0,26.5,9.7,27/05/2008,16.8
5626,9225,0,23.9,13.8,28/05/2008,10.1
5627,9225,9,20.4,14.1,29/05/2008,6.3
5628,9225,0,23.8,12.3,30/05/2008,11.5
5629,9225,0,22.2,16.8,31/05/2008,5.4
5630,9225,42.8,22.3,15.1,1/06/2008,7.2
5631,9225,0,20.8,10.7,2/06/2008,10.1
5632,9225,0,23.2,10.4,3/06/2008,12.8
5633,9225,0,20.7,11.3,4/06/2008,9.4
5634,9225,0,21.1,9.6,5/06/2008,11.5
5635,9225,0,21.1,8.4,6/06/2008,12.7
5636,9225,0,21.2,4.7,7/06/2008,16.5
5637,9225,0,21.4,5.5,8/06/2008,15.9
5638,9225,4.6,18,12.1,9/06/2008,5.9
5639,9225,15.2,18.9,7.5,10/06/2008,11.4
5640,9225,0.2,18.2,9,11/06/2008,9.2
5641,9225,7.4,19.8,11.1,12/06/2008,8.7
5642,9225,0,20.9,5,13/06/2008,15.9
5643,9225,0,23,5.9,14/06/2008,17.1
5644,9225,8,17.7,13.4,15/06/2008,4.3
5645,9225,26.2,16,8.6,16/06/2008,7.4
5646,9225,9.2,16.2,9.7,17/06/2008,6.5
5647,9225,2.4,18.8,4.5,18/06/2008,14.3
5648,9225,0,20.3,3.6,19/06/2008,16.7
5649,9225,0,20,4.6,20/06/2008,15.4
5650,9225,0,20.4,3.2,21/06/2008,17.2
5651,9225,0,21.2,2.9,22/06/2008,18.3
5652,9225,0,21.8,4.3,23/06/2008,17.5
5653,9225,0,22.4,3,24/06/2008,19.4
5654,9225,1,18.3,11.5,25/06/2008,6.8
5655,9225,0,14.2,3.9,26/06/2008,10.3
5656,9225,1.4,22,7.8,27/06/2008,14.2
5657,9225,17.4,17.2,10.4,28/06/2008,6.8
5658,9225,6,18,12.5,29/06/2008,5.5
5659,9225,0.2,17,3.3,30/06/2008,13.7
5660,9225,0,18.8,2.7,1/07/2008,16.1
5661,9225,0,20.7,6.4,2/07/2008,14.3
5662,9225,0.4,19.9,6.5,3/07/2008,13.4
5663,9225,1.8,19.2,9.5,4/07/2008,9.7
5664,9225,1.8,16.4,9.5,5/07/2008,6.9
5665,9225,6.8,15.9,0.7,6/07/2008,15.2
5666,9225,0,18.3,0.7,7/07/2008,17.6
5667,9225,0,20.4,3.2,8/07/2008,17.2
5668,9225,8,19.5,9.8,9/07/2008,9.7
5669,9225,4.6,20.4,11.2,10/07/2008,9.2
5670,9225,2.6,17.1,13.4,11/07/2008,3.7
5671,9225,4.4,17.3,7.9,12/07/2008,9.4
5672,9225,0.2,18.8,5.3,13/07/2008,13.5
5673,9225,0,19.7,7.9,14/07/2008,11.8
5674,9225,0,17.1,9,15/07/2008,8.1
5675,9225,24,17.1,10.2,16/07/2008,6.9
5676,9225,2.6,16.9,6.7,17/07/2008,10.2
5677,9225,20.6,17.9,10.4,18/07/2008,7.5
5678,9225,15.2,14.3,3.3,19/07/2008,11
5679,9225,0,17,1.2,20/07/2008,15.8
5680,9225,0,17.1,3.1,21/07/2008,14
5681,9225,0,18.9,3.3,22/07/2008,15.6
5682,9225,0,17.4,8.9,23/07/2008,8.5
5683,9225,19.2,18.3,9.3,24/07/2008,9
5684,9225,0,17,7.4,25/07/2008,9.6
5685,9225,12.6,19.3,7.8,26/07/2008,11.5
5686,9225,4,20.8,9,27/07/2008,11.8
5687,9225,5.4,15.9,11.8,28/07/2008,4.1
5688,9225,11.6,18,9.7,29/07/2008,8.3
5689,9225,30.6,16.2,12.4,30/07/2008,3.8
5690,9225,3,14.1,6.7,31/07/2008,7.4
5691,9225,7.8,18.1,7.8,1/08/2008,10.3
5692,9225,18.2,17.5,11.2,2/08/2008,6.3
5693,9225,0.2,17.1,4.7,3/08/2008,12.4
5694,9225,0,19.4,2.1,4/08/2008,17.3
5695,9225,0,20.3,2.2,5/08/2008,18.1
5696,9225,0,20.7,2.3,6/08/2008,18.4
5697,9225,0,17.3,4.3,7/08/2008,13
5698,9225,0,17.6,7,8/08/2008,10.6
5699,9225,0,18,8.1,9/08/2008,9.9
5700,9225,0,18.7,9.1,10/08/2008,9.6
5701,9225,0,20.4,7.6,11/08/2008,12.8
5702,9225,0,17.5,4.9,12/08/2008,12.6
5703,9225,0,19.7,5.8,13/08/2008,13.9
5704,9225,0,21.3,3.3,14/08/2008,18
5705,9225,0,23.1,3.3,15/08/2008,19.8
5706,9225,0,23.9,3.1,16/08/2008,20.8
5707,9225,0,24.2,2.5,17/08/2008,21.7
5708,9225,0,22.5,1.8,18/08/2008,20.7
5709,9225,0,18.2,5.5,19/08/2008,12.7
5710,9225,0.2,17.4,6.9,20/08/2008,10.5
5711,9225,0,17.6,8.5,21/08/2008,9.1
5712,9225,0,19.1,5.5,22/08/2008,13.6
5713,9225,0,21.4,3.4,23/08/2008,18
5714,9225,0,21.3,3.8,24/08/2008,17.5
5715,9225,0,20.1,5,25/08/2008,15.1
5716,9225,0,21.2,6.8,26/08/2008,14.4
5717,9225,0,24.1,8.7,27/08/2008,15.4
5718,9225,0,21.7,7.1,28/08/2008,14.6
5719,9225,1.2,18.7,9.5,29/08/2008,9.2
5720,9225,0.2,16.9,3.8,30/08/2008,13.1
5721,9225,0,18.5,8.7,31/08/2008,9.8
5722,9225,3.4,18.9,10.9,1/09/2008,8
5723,9225,0.2,22.9,5.4,2/09/2008,17.5
5724,9225,0,,8.1,3/09/2008,-8.1
5725,9225,0,19.4,11.3,4/09/2008,8.1
5726,9225,1.2,21.6,9.8,5/09/2008,11.8
5727,9225,0,19.4,9.7,6/09/2008,9.7
5728,9225,0,20.1,5.7,7/09/2008,14.4
5729,9225,0,22.4,5.3,8/09/2008,17.1
5730,9225,0,21.3,4.6,9/09/2008,16.7
5731,9225,0,18.9,7.7,10/09/2008,11.2
5732,9225,0.8,20.5,13.4,11/09/2008,7.1
5733,9225,0.4,20.9,15.2,12/09/2008,5.7
5734,9225,6,17.6,11.8,13/09/2008,5.8
5735,9225,0,19.6,13.6,14/09/2008,6
5736,9225,1.2,20.3,6.2,15/09/2008,14.1
5737,9225,0,22.5,4.7,16/09/2008,17.8
5738,9225,8.2,19,11.6,17/09/2008,7.4
5739,9225,1.8,20,13.2,18/09/2008,6.8
5740,9225,4,20.5,13.8,19/09/2008,6.7
5741,9225,0.2,21.7,9.5,20/09/2008,12.2
5742,9225,3.4,17,13,21/09/2008,4
5743,9225,5.4,19,1,22/09/2008,18
5744,9225,0,23.5,5.7,23/09/2008,17.8
5745,9225,0,25.5,11.3,24/09/2008,14.2
5746,9225,21,16.5,15.2,25/09/2008,1.3
5747,9225,14.2,18.2,10.2,26/09/2008,8
5748,9225,0,18.9,7.6,27/09/2008,11.3
5749,9225,0.2,21.6,12.3,28/09/2008,9.3
5750,9225,0,24.6,8.2,29/09/2008,16.4
5751,9225,4.2,19.1,11.8,30/09/2008,7.3
5752,9225,0.6,19.9,13,1/10/2008,6.9
5753,9225,5,18.4,12.9,2/10/2008,5.5
5754,9225,0,19.4,4.8,3/10/2008,14.6
5755,9225,0.4,19.6,9,4/10/2008,10.6
5756,9225,0.4,19,3.4,5/10/2008,15.6
5757,9225,0,20.5,7.4,6/10/2008,13.1
5758,9225,0,21.9,7.4,7/10/2008,14.5
5759,9225,0,26.9,7.8,8/10/2008,19.1
5760,9225,0,22.6,7.4,9/10/2008,15.2
5761,9225,0,25.6,11.1,10/10/2008,14.5
5762,9225,0,20.6,9.7,11/10/2008,10.9
5763,9225,0,20.5,13.1,12/10/2008,7.4
5764,9225,0,22.1,6.3,13/10/2008,15.8
5765,9225,0,29.5,12.2,14/10/2008,17.3
5766,9225,0,32.1,18.1,15/10/2008,14
5767,9225,0,22.3,15.7,16/10/2008,6.6
5768,9225,0,22,14.8,17/10/2008,7.2
5769,9225,0,25.8,15.7,18/10/2008,10.1
5770,9225,0,33.5,12.8,19/10/2008,20.7
5771,9225,0,35.7,21.3,20/10/2008,14.4
5772,9225,0,32.7,17.9,21/10/2008,14.8
5773,9225,0,30.1,16.5,22/10/2008,13.6
5774,9225,0,31.1,18.4,23/10/2008,12.7
5775,9225,5,23,18,24/10/2008,5
5776,9225,20.4,20.5,13.2,25/10/2008,7.3
5777,9225,0.2,21.6,7.7,26/10/2008,13.9
5778,9225,0,22.3,8.5,27/10/2008,13.8
5779,9225,0,20.3,15.4,28/10/2008,4.9
5780,9225,6.2,21.8,16.1,29/10/2008,5.7
5781,9225,0.2,19.5,10.3,30/10/2008,9.2
5782,9225,0,22.5,10,31/10/2008,12.5
5783,9225,0,24.1,10.8,1/11/2008,13.3
5784,9225,0,25.9,9.1,2/11/2008,16.8
5785,9225,0,19.5,13.6,3/11/2008,5.9
5786,9225,9.2,20.7,13.6,4/11/2008,7.1
5787,9225,9,19.5,12.4,5/11/2008,7.1
5788,9225,8.4,18.9,9.1,6/11/2008,9.8
5789,9225,2.8,20,6.5,7/11/2008,13.5
5790,9225,0,24.3,8.5,8/11/2008,15.8
5791,9225,0,27.1,11.2,9/11/2008,15.9
5792,9225,0,26.3,14.2,10/11/2008,12.1
5793,9225,0,22.2,16.1,11/11/2008,6.1
5794,9225,0,22.5,12.9,12/11/2008,9.6
5795,9225,0,23.3,12.4,13/11/2008,10.9
5796,9225,0,24.4,11.9,14/11/2008,12.5
5797,9225,0,25.8,12.4,15/11/2008,13.4
5798,9225,0,25.5,12.7,16/11/2008,12.8
5799,9225,0,26.8,13.7,17/11/2008,13.1
5800,9225,0,25.9,13.6,18/11/2008,12.3
5801,9225,0,29.5,11,19/11/2008,18.5
5802,9225,2.6,23.1,15.9,20/11/2008,7.2
5803,9225,0.6,24.4,11.8,21/11/2008,12.6
5804,9225,0.2,23.6,13.6,22/11/2008,10
5805,9225,17.4,22.2,14.8,23/11/2008,7.4
5806,9225,1.8,21.8,13.9,24/11/2008,7.9
5807,9225,4,23.2,13.4,25/11/2008,9.8
5808,9225,0.2,22.2,12.5,26/11/2008,9.7
5809,9225,1.4,22.4,14.5,27/11/2008,7.9
5810,9225,0.2,23.9,13.1,28/11/2008,10.8
5811,9225,0,23.4,11.1,29/11/2008,12.3
5812,9225,0,24.5,13.1,30/11/2008,11.4
5813,9225,0,27.2,12.8,1/12/2008,14.4
5814,9225,0,32.7,12.2,2/12/2008,20.5
5815,9225,0.4,23.1,18.3,3/12/2008,4.8
5816,9225,0.8,24.2,17,4/12/2008,7.2
5817,9225,0.4,23.4,15,5/12/2008,8.4
5818,9225,0,27.6,14.1,6/12/2008,13.5
5819,9225,0,27.6,12.6,7/12/2008,15
5820,9225,0,22.7,14.7,8/12/2008,8
5821,9225,0,22.5,12.6,9/12/2008,9.9
5822,9225,3.2,21.9,12.7,10/12/2008,9.2
5823,9225,4.2,24.2,12.9,11/12/2008,11.3
5824,9225,0,25.8,14,12/12/2008,11.8
5825,9225,0,31.5,15.6,13/12/2008,15.9
5826,9225,0,38.4,18.8,14/12/2008,19.6
5827,9225,0,26.7,19.8,15/12/2008,6.9
5828,9225,0,26.2,17.6,16/12/2008,8.6
5829,9225,0,25.4,14.5,17/12/2008,10.9
5830,9225,0,31.6,15.6,18/12/2008,16
5831,9225,0,29.1,14.2,19/12/2008,14.9
5832,9225,0.6,23.1,18.3,20/12/2008,4.8
5833,9225,2,23.6,16,21/12/2008,7.6
5834,9225,0,28,13.6,22/12/2008,14.4
5835,9225,0,25.2,14.5,23/12/2008,10.7
5836,9225,0,27.1,15.1,24/12/2008,12
5837,9225,0,26.6,14.3,25/12/2008,12.3
5838,9225,0,26.4,14.7,26/12/2008,11.7
5839,9225,0,28.8,14.9,27/12/2008,13.9
5840,9225,0,30.8,17,28/12/2008,13.8
5841,9225,0,36.3,17.8,29/12/2008,18.5
5842,9225,0,39,20.7,30/12/2008,18.3
5843,9225,0,34.6,21.6,31/12/2008,13
5844,9225,0,36.5,19.1,1/01/2009,17.4
5845,9225,0,35.4,21.5,2/01/2009,13.9
5846,9225,0,32.2,20.8,3/01/2009,11.4
5847,9225,0,35,18.7,4/01/2009,16.3
5848,9225,0,36.1,21.9,5/01/2009,14.2
5849,9225,0,34.6,19.9,6/01/2009,14.7
5850,9225,0,35.4,18.8,7/01/2009,16.6
5851,9225,0,35.3,19.9,8/01/2009,15.4
5852,9225,0,35,19.3,9/01/2009,15.7
5853,9225,0,34.3,18.2,10/01/2009,16.1
5854,9225,0,38.4,21.1,11/01/2009,17.3
5855,9225,0,27.3,16.7,12/01/2009,10.6
5856,9225,0.2,25.9,12,13/01/2009,13.9
5857,9225,0,30.1,15.9,14/01/2009,14.2
5858,9225,0,39.7,18.8,15/01/2009,20.9
5859,9225,0,41.8,22.7,16/01/2009,19.1
5860,9225,0,30.3,18.3,17/01/2009,12
5861,9225,0,31.1,20.6,18/01/2009,10.5
5862,9225,0,28.9,15.9,19/01/2009,13
5863,9225,0,27.9,15.6,20/01/2009,12.3
5864,9225,0,26.9,16.4,21/01/2009,10.5
5865,9225,0,27.9,18.6,22/01/2009,9.3
5866,9225,0,27.1,19.8,23/01/2009,7.3
5867,9225,0,30.2,15.9,24/01/2009,14.3
5868,9225,0,37.4,18.1,25/01/2009,19.3
5869,9225,0,29.6,18.9,26/01/2009,10.7
5870,9225,0,32.7,17.8,27/01/2009,14.9
5871,9225,0,30.1,21.6,28/01/2009,8.5
5872,9225,0,26.9,19.4,29/01/2009,7.5
5873,9225,0,30.7,17.7,30/01/2009,13
5874,9225,0,36,23.3,31/01/2009,12.7
5875,9225,0.4,35.8,22.2,1/02/2009,13.6
5876,9225,0,38.6,22.3,2/02/2009,16.3
5877,9225,0,31.7,21.2,3/02/2009,10.5
5878,9225,0,30.4,20,4/02/2009,10.4
5879,9225,0,30.8,17.1,5/02/2009,13.7
5880,9225,0,25.5,16,6/02/2009,9.5
5881,9225,0,25.8,11.4,7/02/2009,14.4
5882,9225,0,33.2,15.6,8/02/2009,17.6
5883,9225,0,34.9,17.6,9/02/2009,17.3
5884,9225,0,37.1,19.8,10/02/2009,17.3
5885,9225,0,39.7,23.7,11/02/2009,16
5886,9225,0,40.1,20.5,12/02/2009,19.6
5887,9225,0,29.4,21.5,13/02/2009,7.9
5888,9225,0,28.3,18.3,14/02/2009,10
5889,9225,0.2,31.3,16.1,15/02/2009,15.2
5890,9225,0,26.3,19.4,16/02/2009,6.9
5891,9225,0,30.2,16.3,17/02/2009,13.9
5892,9225,0,30.6,17.3,18/02/2009,13.3
5893,9225,0,32.4,16.7,19/02/2009,15.7
5894,9225,0,36.8,18.3,20/02/2009,18.5
5895,9225,0,39.8,21.5,21/02/2009,18.3
5896,9225,0,29.6,20.7,22/02/2009,8.9
5897,9225,0,34.3,17.1,23/02/2009,17.2
5898,9225,0,25.3,19.3,24/02/2009,6
5899,9225,0,22.2,14.2,25/02/2009,8
5900,9225,7.6,23.5,10,26/02/2009,13.5
5901,9225,0,29.2,14.4,27/02/2009,14.8
5902,9225,0,36.8,15.4,28/02/2009,21.4
5903,9225,0.2,33,21.7,1/03/2009,11.3
5904,9225,0.2,23.5,18.1,2/03/2009,5.4
5905,9225,0,26,7.7,3/03/2009,18.3
5906,9225,0,30.7,13.6,4/03/2009,17.1
5907,9225,0,33.8,15.8,5/03/2009,18
5908,9225,0,33.4,14.4,6/03/2009,19
5909,9225,0,31.8,17,7/03/2009,14.8
5910,9225,0,34.3,16.8,8/03/2009,17.5
5911,9225,0,35.3,14.2,9/03/2009,21.1
5912,9225,0,37.2,15.5,10/03/2009,21.7
5913,9225,0,30.8,13.3,11/03/2009,17.5
5914,9225,0,26.6,19.3,12/03/2009,7.3
5915,9225,0,27.4,14,13/03/2009,13.4
5916,9225,0,31.6,14.1,14/03/2009,17.5
5917,9225,0,39.8,16.4,15/03/2009,23.4
5918,9225,0,30.8,16.2,16/03/2009,14.6
5919,9225,0,24.5,19.1,17/03/2009,5.4
5920,9225,0.8,24,15.6,18/03/2009,8.4
5921,9225,0,25.4,10.3,19/03/2009,15.1
5922,9225,0,25,14.9,20/03/2009,10.1
5923,9225,2.8,24.1,12.1,21/03/2009,12
5924,9225,0,23.5,8.5,22/03/2009,15
5925,9225,0,24.7,13.8,23/03/2009,10.9
5926,9225,2.6,25,13.6,24/03/2009,11.4
5927,9225,0.2,25.4,15.5,25/03/2009,9.9
5928,9225,0,31.3,15.9,26/03/2009,15.4
5929,9225,0,36.3,14.8,27/03/2009,21.5
5930,9225,0,27,16.9,28/03/2009,10.1
5931,9225,0,26.1,16.9,29/03/2009,9.2
5932,9225,0,25.3,17.4,30/03/2009,7.9
5933,9225,0,25.4,14.8,31/03/2009,10.6
5934,9225,0,23.4,11.8,1/04/2009,11.6
5935,9225,0,24.6,9.5,2/04/2009,15.1
5936,9225,0,28.3,13.5,3/04/2009,14.8
5937,9225,0,29.7,14.5,4/04/2009,15.2
5938,9225,0,28,14.4,5/04/2009,13.6
5939,9225,0,29.2,14.6,6/04/2009,14.6
5940,9225,0,32,16,7/04/2009,16
5941,9225,0,34,13,8/04/2009,21
5942,9225,0,33.5,14.4,9/04/2009,19.1
5943,9225,0,35.5,17,10/04/2009,18.5
5944,9225,0,28.8,13.8,11/04/2009,15
5945,9225,0,34.3,15.6,12/04/2009,18.7
5946,9225,0,24.8,20.9,13/04/2009,3.9
5947,9225,4.8,27.8,15.1,14/04/2009,12.7
5948,9225,0,24.9,13.4,15/04/2009,11.5
5949,9225,0,27.3,11.3,16/04/2009,16
5950,9225,0,29.4,12.8,17/04/2009,16.6
5951,9225,0,25.5,15.5,18/04/2009,10
5952,9225,0,29.7,13.3,19/04/2009,16.4
5953,9225,0,27.3,14.9,20/04/2009,12.4
5954,9225,0,30.1,13.4,21/04/2009,16.7
5955,9225,0,20.9,15.3,22/04/2009,5.6
5956,9225,0.2,20.8,6,23/04/2009,14.8
5957,9225,0,22.7,11.6,24/04/2009,11.1
5958,9225,0,22.3,13.9,25/04/2009,8.4
5959,9225,0,26.1,9.6,26/04/2009,16.5
5960,9225,0,28.5,11.4,27/04/2009,17.1
5961,9225,0,28.5,13.3,28/04/2009,15.2
5962,9225,0,25.7,14.2,29/04/2009,11.5
5963,9225,0,22.9,10,30/04/2009,12.9
5964,9225,0,25,11.3,1/05/2009,13.7
5965,9225,0,28.1,9.9,2/05/2009,18.2
5966,9225,0,27.7,8.7,3/05/2009,19
5967,9225,0,28.4,9.1,4/05/2009,19.3
5968,9225,0,28.5,8.7,5/05/2009,19.8
5969,9225,0,27.4,9.5,6/05/2009,17.9
5970,9225,0,26.6,8.4,7/05/2009,18.2
5971,9225,0,25.6,7.6,8/05/2009,18
5972,9225,0,26.3,6.5,9/05/2009,19.8
5973,9225,0,23.4,8.2,10/05/2009,15.2
5974,9225,0,26,11.4,11/05/2009,14.6
5975,9225,0,25,13.5,12/05/2009,11.5
5976,9225,0,24.7,11.9,13/05/2009,12.8
5977,9225,0,24.5,9,14/05/2009,15.5
5978,9225,0,25.3,6.3,15/05/2009,19
5979,9225,0,24.9,5.1,16/05/2009,19.8
5980,9225,0,26.4,6.4,17/05/2009,20
5981,9225,0,23,5.9,18/05/2009,17.1
5982,9225,0,23.5,10.4,19/05/2009,13.1
5983,9225,0,26,13.2,20/05/2009,12.8
5984,9225,12.2,23.7,16.2,21/05/2009,7.5
5985,9225,12,17.5,9.9,22/05/2009,7.6
5986,9225,21,16.1,11.8,23/05/2009,4.3
5987,9225,0.8,18.8,4.8,24/05/2009,14
5988,9225,0,19.3,3.3,25/05/2009,16
5989,9225,0,23.2,6.7,26/05/2009,16.5
5990,9225,0,23.1,12.2,27/05/2009,10.9
5991,9225,0,24.2,12.6,28/05/2009,11.6
5992,9225,0,24.4,11.3,29/05/2009,13.1
5993,9225,0,26.7,13.1,30/05/2009,13.6
5994,9225,0,24.2,12.2,31/05/2009,12
5995,9225,0,26.2,13.2,1/06/2009,13
5996,9225,4,23.6,10.5,2/06/2009,13.1
5997,9225,3.8,20.4,10.1,3/06/2009,10.3
5998,9225,3,17.6,8,4/06/2009,9.6
5999,9225,0.6,19.1,7.3,5/06/2009,11.8
6000,9225,0,20,6,6/06/2009,14
6001,9225,0,17.5,5.8,7/06/2009,11.7
6002,9225,0,21,5,8/06/2009,16
6003,9225,0,23.1,4.3,9/06/2009,18.8
6004,9225,1.2,22,11.9,10/06/2009,10.1
6005,9225,22.2,17,12.2,11/06/2009,4.8
6006,9225,8.6,15.4,5.2,12/06/2009,10.2
6007,9225,0.2,16.7,5.1,13/06/2009,11.6
6008,9225,0,19.4,3.4,14/06/2009,16
6009,9225,0,21.1,8.2,15/06/2009,12.9
6010,9225,0,21.4,6.1,16/06/2009,15.3
6011,9225,0,20.8,4.7,17/06/2009,16.1
6012,9225,0,19.7,10.5,18/06/2009,9.2
6013,9225,14.2,16.6,13.1,19/06/2009,3.5
6014,9225,8,18.3,11.2,20/06/2009,7.1
6015,9225,17.4,14.8,10.4,21/06/2009,4.4
6016,9225,0,15.7,7.6,22/06/2009,8.1
6017,9225,1.6,12.8,8.8,23/06/2009,4
6018,9225,11.8,17.5,9.2,24/06/2009,8.3
6019,9225,12.8,20,12,25/06/2009,8
6020,9225,0.6,16.6,9.5,26/06/2009,7.1
6021,9225,4.8,18,12.8,27/06/2009,5.2
6022,9225,9.8,19.3,13,28/06/2009,6.3
6023,9225,23.2,16,13.7,29/06/2009,2.3
6024,9225,8.4,15.9,9.1,30/06/2009,6.8
6025,9225,7.2,18.1,8.4,1/07/2009,9.7
6026,9225,0,17.4,2.6,2/07/2009,14.8
6027,9225,0,17.9,4.8,3/07/2009,13.1
6028,9225,0,18.1,8.3,4/07/2009,9.8
